,-,traw,t,-.1,-.2,ECG,Ax,Ay,Az,Amag,Aave,Smooth
1702,67,61.960000000004,34.040000000004596,0,86903,552,0.182634,0.972828,0.101504,0.9950138479217261,0.4189886666666667,0.4167326732673266
1703,67,61.980000000004,34.06000000000459,-668,472,522,0.180255,0.974536,0.10065,0.9961639939392509,0.4184803333333333,0.416737504950495
1704,67,62.000000000004,34.0800000000046,536936130,133133,461,0.173362,0.979172,0.10553,0.9999843846420803,0.4193546666666666,0.41676649504950486
1705,67,62.020000000004,34.1000000000046,0,86903,430,0.177937,0.978379,0.084119,0.9979794836423242,0.41347833333333334,0.4167282442244223
1706,67,62.0400000000041,34.120000000004694,-669,418,413,0.177388,0.969656,0.119194,0.992928230294617,0.4220793333333333,0.4167632739273926
1707,67,62.0600000000041,34.140000000004704,536936130,133133,410,0.175985,0.970083,0.095892,0.9905690398846514,0.4139866666666667,0.41675884488448833
1708,67,62.0800000000041,34.1600000000047,-712,367,411,0.175924,0.976549,0.107116,0.9980335869263117,0.41986300000000004,0.4167576369636963
1709,67,62.1000000000041,34.180000000004696,-712,367,400,0.178547,0.973011,0.106994,0.9950262073764691,0.41951733333333335,0.4167745478547854
1710,67,62.1200000000041,34.20000000000469,536936130,133133,392,0.180926,0.974414,0.098332,0.9959347584535847,0.4178906666666667,0.41679649174917477
1711,67,62.1400000000041,34.2200000000047,536936130,133133,385,0.180255,0.982832,0.096563,1.0038799819789217,0.41988333333333333,0.4168391716171616
1712,67,62.1600000000041,34.2400000000047,0,86903,380,0.179523,0.975146,0.101077,0.9966718561161441,0.418582,0.41685044554455436
1713,67,62.1800000000041,34.260000000004695,536936130,133133,373,0.177449,0.973011,0.101565,0.9942605307196902,0.41734166666666667,0.4168433993399339
1714,67,62.2000000000041,34.280000000004705,234636,0,371,0.176839,0.973621,0.103883,0.9949882216644577,0.4181143333333333,0.41685668646864676
1715,67,62.2200000000041,34.3000000000047,536936130,133133,376,0.177876,0.976549,0.10187,0.9978303050504128,0.418765,0.4168794356435644
1716,67,62.2400000000041,34.3200000000047,-206,1134,372,0.180377,0.973865,0.105652,0.9960478128373156,0.4199646666666667,0.41690117821782163
1717,67,62.2600000000041,34.34000000000469,0,86903,373,0.179706,0.974536,0.10431,0.9964412866958092,0.4195173333333333,0.41691406270627046
1718,67,62.2800000000041,34.3600000000047,536936130,133133,369,0.179767,0.974841,0.104249,0.9967442016741306,0.419619,0.41692734983498336
1719,67,62.3000000000041,34.3800000000047,536936130,133133,363,0.179523,0.977647,0.099674,0.9989780129782637,0.41894800000000004,0.41692211551155095
1720,67,62.3200000000041,34.400000000004695,0,86903,360,0.180316,0.974414,0.103334,0.9963304767033877,0.4193546666666667,0.4169209075907588
1721,67,62.3400000000041,34.420000000004705,-686,51,361,0.180743,0.972401,0.102175,0.9943196002669363,0.4184396666666666,0.4169178877887787
1722,67,62.3600000000041,34.4400000000047,536936130,133133,445,0.176717,0.975756,0.103456,0.9970114410381657,0.41864300000000004,0.4169317788778876
1723,67,62.3800000000041,34.4600000000047,-640,184,0,0.177815,0.975573,0.106384,0.9973356546368931,0.419924,0.416968620462046
1724,67,62.4000000000041,34.480000000004694,-640,184,-1,0.188551,0.992409,0.07503,1.0129445215716406,0.41866333333333333,0.41700083168316815
1725,67,62.4200000000041,34.500000000004704,536936130,133133,0,0.171044,0.959103,0.15555,0.9865750944783677,0.4285656666666667,0.4171242409240923
1726,67,62.4400000000041,34.5200000000047,536936130,133133,541,0.185867,0.977098,0.049898,0.9958698979771403,0.40428766666666666,0.4170123069306929
1727,67,62.4600000000041,34.540000000004696,0,86903,502,0.17507,0.985455,0.110105,1.0069231216681838,0.4235433333333333,0.41706384488448833
1728,67,62.4800000000041,34.56000000000469,536936130,133133,504,0.166591,0.981246,0.091195,0.9994562530806438,0.41301066666666664,0.4170076765676567
1729,67,62.5000000000041,34.5800000000047,536936130,133133,518,0.173911,0.967277,0.111081,0.9890443969868087,0.41742300000000004,0.4170602211221121
1730,67,62.5200000000041,34.6000000000047,0,86903,521,0.175375,0.965264,0.118889,0.9882436818123351,0.41984266666666664,0.4171310858085807
1731,67,62.5400000000041,34.620000000004694,-950,364,525,0.176839,0.972462,0.106506,0.9941317324182948,0.41860233333333335,0.4171425610561055
1732,67,62.5600000000041,34.640000000004704,0,86903,526,0.1769,0.971364,0.112728,0.9937551169578952,0.42033066666666663,0.41719611221122094
1733,67,62.5800000000041,34.6600000000047,0,86903,538,0.183305,0.967033,0.104615,0.9897968702410611,0.41831766666666664,0.4171910792079206
1734,67,62.6000000000041,34.680000000004696,536936130,133133,560,0.184891,0.983015,0.099308,1.0051692648355302,0.4224046666666666,0.41721966666666654
1735,67,62.6200000000041,34.70000000000469,0,86903,560,0.179401,0.97783,0.104493,0.9996274379737683,0.4205746666666666,0.4172476501650164
1736,67,62.6400000000041,34.7200000000047,536936130,133133,544,0.178303,0.974414,0.107909,0.9964531878046253,0.4202086666666667,0.4172780495049504
1737,67,62.6600000000041,34.7400000000047,536936130,133133,491,0.172569,0.97966,0.103334,1.000095840865764,0.418521,0.4172979801980198
1738,67,62.6800000000042,34.760000000004794,0,86903,436,0.172081,0.976366,0.113399,0.9978786347637671,0.42061533333333334,0.4173265676567655
1739,67,62.7000000000042,34.780000000004804,-688,463,409,0.176412,0.973194,0.118462,0.996122984788525,0.4226893333333333,0.41738032013201304
1740,67,62.7200000000042,34.8000000000048,536936130,133133,402,0.180255,0.970876,0.101138,0.9926333499560651,0.41742299999999993,0.4173577722772276
1741,67,62.7400000000042,34.8200000000048,536936130,133133,402,0.17324,0.974048,0.095831,0.9939643778652231,0.41437300000000005,0.41731791089108894
1742,67,62.7600000000042,34.84000000000479,0,86903,398,0.175253,0.972462,0.111447,0.9943924724483789,0.4197206666666667,0.41732193729372924
1743,67,62.7800000000042,34.8600000000048,536936130,133133,388,0.180011,0.969961,0.10492,0.9920869458076746,0.4182973333333333,0.4173607920792078
1744,67,62.8000000000042,34.8800000000048,536936130,133133,381,0.180804,0.979355,0.105286,1.0014546640946858,0.421815,0.4174250132013201
1745,67,62.8200000000042,34.900000000004795,0,86903,376,0.180743,0.975329,0.104371,0.9974106455873629,0.42014766666666664,0.4174707128712871
1746,67,62.8400000000042,34.920000000004805,-670,431,371,0.180865,0.973377,0.10431,0.9955177087596183,0.4195173333333333,0.4174862145214522
1747,67,62.8600000000042,34.9400000000048,0,86903,367,0.174277,0.978745,0.106323,0.9998093958765341,0.41978166666666666,0.41750554125412537
1748,67,62.8800000000042,34.9600000000048,0,86903,365,0.175802,0.975146,0.10614,0.9965348785265872,0.4190293333333333,0.4175578844884489
1749,67,62.9000000000042,34.98000000000479,536936190,133133,365,0.177937,0.97295,0.106445,0.9947983798207554,0.41911066666666663,0.4176074092409241
1750,67,62.9200000000042,35.0000000000048,0,86903,365,0.177632,0.974292,0.104859,0.9958882661066953,0.41892766666666675,0.41764706930693074
1751,67,62.9400000000042,35.0200000000048,536936130,133133,367,0.176351,0.97539,0.10309,0.9965504881344447,0.41827699999999995,0.41766639603960404
1752,67,62.9600000000042,35.040000000004795,536936130,133133,370,0.176351,0.97539,0.101504,0.9963876701951906,0.41774833333333333,0.41767907920792086
1753,67,62.9800000000042,35.060000000004806,0,86903,363,0.176839,0.974719,0.103761,0.9960499515601615,0.4184396666666667,0.4176887425742575
1754,67,63.0000000000042,35.0800000000048,-835,538,357,0.17629,0.975146,0.103456,0.9963388125291516,0.4182973333333333,0.4177084719471948
1755,67,63.0200000000042,35.1000000000048,536936130,133133,356,0.176351,0.975756,0.102114,0.9968082642780405,0.4180736666666667,0.4177245775577558
1756,67,63.0400000000042,35.120000000004794,536936130,133133,354,0.177449,0.976,0.102602,0.9972919923497832,0.4186836666666667,0.4177640363036304
1757,67,63.0600000000042,35.140000000004804,0,86903,362,0.178242,0.974109,0.103212,0.9956461577232144,0.418521,0.4177968514851485
1758,67,63.0800000000042,35.1600000000048,536936130,133133,411,0.177754,0.974597,0.105103,0.9962341278705523,0.4191513333333334,0.41782624422442244
1759,67,63.1000000000042,35.180000000004796,536936130,133133,1,0.184037,0.988078,0.080459,1.0082863691104824,0.4175246666666667,0.417834297029703
1760,67,63.1200000000042,35.20000000000479,0,86903,0,0.183732,0.98698,0.078141,1.0069721863611725,0.4162843333333333,0.41788563366336634
1761,67,63.1400000000042,35.2200000000048,-721,381,0,0.166896,0.964776,0.129747,0.9876645629974784,0.42047300000000004,0.41791079867986797
1762,67,63.1600000000042,35.2400000000048,0,86903,506,0.180682,0.979843,0.057035,0.9979936277341654,0.40585333333333334,0.41775356765676563
1763,67,63.1800000000042,35.260000000004794,0,86903,508,0.173667,0.985943,0.094855,1.0056049409002523,0.418155,0.41778134983498355
1764,67,63.2000000000042,35.280000000004804,234636,0,515,0.170373,0.969595,0.107543,0.9903064778153277,0.415837,0.41778698679867987
1765,67,63.2200000000042,35.3000000000048,536936130,133133,518,0.17263,0.968192,0.112057,0.9898250537408114,0.4176263333333334,0.4178131584158416
1766,67,63.2400000000042,35.3200000000048,536936130,133133,516,0.171837,0.963129,0.121268,0.9858252142413482,0.4187446666666666,0.4178544290429043
1767,67,63.2600000000042,35.34000000000479,536936130,133133,525,0.175619,0.982649,0.098027,1.0030206294443798,0.41876500000000005,0.417879594059406
1768,67,63.2800000000042,35.3600000000048,0,86903,527,0.176351,0.971913,0.110959,0.9939951984043988,0.419741,0.4179236831683169
1769,67,63.3000000000042,35.3800000000048,-740,531,550,0.183122,0.980392,0.09821,1.002171315019543,0.4205746666666667,0.4179542838283829
1770,67,63.3200000000043,35.400000000004894,536936130,133133,549,0.181109,0.983869,0.101199,1.0055048068721502,0.422059,0.4179921320132014
1771,67,63.3400000000043,35.420000000004904,536936130,133133,549,0.178669,0.979355,0.104798,1.0010202037871163,0.42094066666666663,0.41803601980198024
1772,67,63.3600000000043,35.4400000000049,0,86903,527,0.175619,0.974231,0.105286,0.9955165575308127,0.4183786666666667,0.41806037953795383
1773,67,63.3800000000043,35.4600000000049,536936130,133133,473,0.171349,0.977159,0.10736,0.9978608924504457,0.41862266666666664,0.4180416567656765
1774,67,63.4000000000043,35.48000000000489,536936130,133133,423,0.174094,0.975024,0.117547,0.9973955176463347,0.4222216666666667,0.4180772904290429
1775,67,63.4200000000043,35.5000000000049,0,86903,404,0.179462,0.972767,0.101931,0.9944205219593972,0.4180533333333334,0.41806158745874583
1776,67,63.4400000000043,35.5200000000049,-676,441,407,0.172081,0.976732,0.093269,0.9961507801261815,0.41402733333333336,0.418063801980198
1777,67,63.4600000000043,35.540000000004895,0,86903,400,0.170678,0.980941,0.096014,1.0002974124534163,0.41587766666666665,0.418063801980198
1778,67,63.4800000000043,35.560000000004905,0,86903,395,0.177571,0.966545,0.109556,0.9888089877231093,0.41789066666666663,0.41810366336633664
1779,67,63.5000000000043,35.5800000000049,1075052540,989857410,389,0.178181,0.98088,0.102053,1.0021421346146464,0.42037133333333326,0.41815701320132015
1780,67,63.5200000000043,35.6000000000049,0,86903,386,0.177693,0.979477,0.10187,1.0006635262054873,0.41968,0.41816828712871296
1781,67,63.5400000000043,35.62000000000489,-738,446,377,0.178059,0.976427,0.102602,0.9978185527509499,0.4190293333333334,0.41818358745874595
1782,67,63.5600000000043,35.6400000000049,536936130,133133,374,0.173484,0.975878,0.105164,0.9967417097904552,0.41817533333333334,0.41820794719471954
1783,67,63.5800000000043,35.6600000000049,0,86903,372,0.174826,0.976915,0.103334,0.9978000616641592,0.41835833333333333,0.4182411650165017
1784,67,63.6000000000043,35.680000000004895,-641,413,369,0.178059,0.974353,0.104554,0.9959921259759035,0.4189886666666667,0.4182802211221122
1785,67,63.6200000000043,35.700000000004906,536936130,133133,367,0.178608,0.976061,0.103761,0.9976784243963582,0.41947666666666666,0.41832189438943895
1786,67,63.6400000000043,35.7200000000049,0,86903,369,0.179401,0.975878,0.104493,0.9977180847985067,0.41992399999999996,0.4183663861386138
1787,67,63.6600000000043,35.7400000000049,0,86903,371,0.179218,0.977708,0.101443,0.9991610015593083,0.41945633333333326,0.41840946864686474
1788,67,63.6800000000043,35.760000000004894,536936130,133133,365,0.176717,0.977769,0.099369,0.9985666295300479,0.41795166666666667,0.4184243663366337
1789,67,63.7000000000043,35.780000000004904,536936130,133133,373,0.179462,0.973926,0.103456,0.9957116082762116,0.41894800000000004,0.4184515445544555
1790,67,63.7200000000043,35.8000000000049,0,86903,375,0.179218,0.974902,0.102358,0.9965089870603276,0.418826,0.41847046864686477
1791,67,63.7400000000043,35.820000000004896,-347,525,366,0.17995,0.975207,0.104005,0.9971096907432,0.41972066666666663,0.4184930165016502
1792,67,63.7600000000043,35.84000000000489,0,86903,361,0.179218,0.976122,0.101016,0.9975657786151247,0.41878533333333334,0.4185387161716171
1793,67,63.7800000000043,35.8600000000049,0,86903,362,0.180255,0.976183,0.102358,0.9979490341084559,0.4195986666666667,0.4184648316831683
1794,67,63.8000000000043,35.8800000000049,-780,544,362,0.17751,0.975329,0.100284,0.9964102262607505,0.41770766666666664,0.41857012211221123
1795,67,63.8200000000043,35.900000000004894,0,86903,368,0.177205,0.974292,0.103578,0.9956781183560278,0.41835833333333333,0.4186053531353135
1796,67,63.8400000000043,35.920000000004904,-566,191,448,0.178852,0.972462,0.104615,0.9942910426897147,0.41864300000000004,0.41860434653465345
1797,67,63.8600000000043,35.9400000000049,536936130,133133,0,0.190503,0.98576,0.080093,1.0071886909899257,0.41878533333333334,0.41861320462046203
1798,67,63.8800000000043,35.9600000000049,0,86903,0,0.174216,0.979233,0.103883,1.0000200801153944,0.41911066666666663,0.4186377656765677
1799,67,63.9000000000043,35.98000000000489,-855,516,526,0.189832,0.97173,0.056364,0.9917017100015507,0.40597533333333335,0.4185379108910891
1800,67,63.9200000000043,36.0000000000049,536936130,133133,529,0.18605,0.981612,0.096075,1.0036967304265767,0.42124566666666663,0.4185908580858084
1801,67,63.9400000000043,36.0200000000049,0,86903,504,0.183122,0.984906,0.11285,1.0081213311005774,0.4269593333333333,0.41866393729372925
1802,67,63.9600000000044,36.040000000004994,0,86903,514,0.177815,0.973621,0.096563,0.9944246773059284,0.4159996666666666,0.4186276996699669
1803,67,63.9800000000044,36.060000000005004,536936130,133133,514,0.1708,0.962275,0.130723,0.9860194310225331,0.421266,0.41865024752475244
1804,67,64.0000000000044,36.080000000005,536936130,133133,526,0.185989,0.976122,0.096075,0.9983168197671519,0.41939533333333334,0.41865930693069303
1805,67,64.0200000000044,36.100000000005,0,86903,527,0.183671,0.982161,0.100589,1.0042377273748482,0.42214033333333334,0.4186868877887787
1806,67,64.0400000000044,36.12000000000499,-883,658,525,0.181231,0.97539,0.103029,0.9974193211994642,0.41988333333333333,0.41875030363036286
1807,67,64.0600000000044,36.14000000000499,0,86903,535,0.184464,0.974536,0.10492,0.9973743474703969,0.42130666666666666,0.4187426534653464
1808,67,64.0800000000043,36.1600000000049,0,86903,539,0.185806,0.979721,0.097539,1.0019435932216942,0.421022,0.41881231023102305
1809,67,64.1000000000043,36.180000000004895,1075052540,989857410,510,0.181841,0.971364,0.105896,0.9938954334299962,0.41970033333333334,0.418810699669967
1810,67,64.1200000000043,36.20000000000489,0,86903,490,0.180133,0.97356,0.107848,0.9959408428179859,0.4205136666666667,0.4188205643564355
1811,67,64.1400000000043,36.2200000000049,-911,459,449,0.17934,0.975512,0.110166,0.9979594407088898,0.42167266666666664,0.41885800990099
1812,67,64.1600000000043,36.2400000000049,536936130,133133,430,0.180499,0.974963,0.11346,0.9980009579003419,0.42297399999999996,0.418888610561056
1813,67,64.1800000000043,36.260000000004894,0,86903,412,0.182512,0.971242,0.098515,0.9931398984699991,0.41742300000000004,0.4188771353135312
1814,67,64.2000000000043,36.28000000000489,234636,0,405,0.177815,0.981917,0.097417,1.0026311590026515,0.4190496666666667,0.41889404620462023
1815,67,64.2200000000043,36.3000000000049,536936130,133133,399,0.181048,0.97661,0.100528,0.998324270559421,0.41939533333333334,0.41890672937293705
1816,67,64.2400000000043,36.320000000004896,536936130,133133,392,0.181902,0.972035,0.099613,0.9939130387503727,0.41785,0.41889766996699657
1817,67,64.2600000000043,36.34000000000489,0,86903,385,0.181231,0.98088,0.096807,1.0021685711545738,0.4196393333333333,0.41889444884488447
1818,67,64.2800000000043,36.3600000000049,536936130,133133,373,0.182085,0.973133,0.103639,0.9954314769159152,0.419619,0.41889545544554435
1819,67,64.3000000000043,36.3800000000049,536936130,133133,367,0.176229,0.972218,0.10248,0.9933612889402325,0.41697566666666663,0.4188692838283827
1820,67,64.3200000000043,36.400000000004894,0,86903,368,0.176351,0.972279,0.103578,0.9935565062571933,0.41740266666666664,0.4188539834983497
1821,67,64.3400000000043,36.42000000000489,-815,437,364,0.17934,0.975512,0.101138,0.9970032060068814,0.41866333333333333,0.41884713861386125
1822,67,64.3600000000043,36.4400000000049,0,86903,359,0.182268,0.974841,0.101931,0.9969586389946175,0.41968,0.41885941914191405
1823,67,64.3800000000043,36.4600000000049,0,86903,362,0.182329,0.976915,0.101199,0.9989234300320521,0.42014766666666664,0.4188743168316831
1824,67,64.4000000000043,36.48000000000489,-948,258,361,0.180194,0.974536,0.100894,0.996177640869338,0.4185413333333334,0.4188606270627062
1825,67,64.4200000000043,36.50000000000489,0,86903,366,0.179462,0.973621,0.101382,0.9951998648557987,0.41815500000000005,0.4188555940594058
1826,67,64.4400000000043,36.5200000000049,-611,364,365,0.178791,0.974353,0.101016,0.9957581144766032,0.41805333333333333,0.41875151155115503
1827,67,64.4600000000043,36.540000000004895,536936130,133133,365,0.18117,0.973072,0.098881,0.9947206332659437,0.41770766666666664,0.41888438283828366
1828,67,64.4800000000043,36.56000000000489,0,86903,367,0.180987,0.974292,0.097173,0.995712703224178,0.417484,0.4188243894389437
1829,67,64.5000000000043,36.5800000000049,-461,794,358,0.181719,0.978074,0.094123,0.9992545639455443,0.417972,0.41887351155115504
1830,67,64.5200000000043,36.6000000000049,536936130,133133,357,0.180194,0.977037,0.095526,0.9980963849654,0.4175856666666667,0.4188751221122112
1831,67,64.5400000000043,36.62000000000489,536936130,133133,357,0.177876,0.976122,0.096258,0.9968548704921896,0.416752,0.4188445214521452
1832,67,64.5600000000043,36.64000000000489,536936130,133133,417,0.177998,0.972828,0.101687,0.9941920596931964,0.4175043333333333,0.4188336501650164
1833,67,64.5800000000042,36.6600000000048,536936130,133133,95,0.180804,0.974231,0.099186,0.9958182516769813,0.4180736666666667,0.418811303630363
1834,67,64.6000000000042,36.680000000004796,536936130,133133,0,0.174521,0.969412,0.09577,0.9896408934987478,0.4132343333333333,0.4187609735973597
1835,67,64.6200000000042,36.70000000000479,0,86903,-1,0.171959,0.961421,0.132065,0.9855665381632028,0.42181500000000005,0.4187551353135315
1836,67,64.6400000000042,36.7200000000048,-951,419,476,0.173545,0.9638,0.117059,0.986271319924695,0.4181346666666667,0.41873097689768984
1837,67,64.6600000000042,36.7400000000048,0,86903,483,0.182512,0.987163,0.10309,1.0091724167916005,0.424255,0.4187710396039605
1838,67,64.6800000000042,36.760000000004794,0,86903,489,0.176046,0.982466,0.069052,1.0004997820969277,0.40918800000000005,0.41867863366336644
1839,67,64.7000000000042,36.78000000000479,-973,449,473,0.173484,0.954101,0.119621,0.9770949800802377,0.41573533333333335,0.4186303168316832
1840,67,64.7200000000042,36.8000000000048,0,86903,484,0.17446,0.963556,0.114741,0.9859218801796621,0.41758566666666663,0.4185797854785479
1841,67,64.7400000000042,36.8200000000048,-861,433,486,0.177205,0.974597,0.104188,0.9960401918487025,0.41866333333333333,0.41859206600660076
1842,67,64.7600000000042,36.84000000000479,536936130,133133,492,0.180804,0.984357,0.087352,1.0046288676765167,0.4175043333333334,0.41862306930693083
1843,67,64.7800000000042,36.86000000000479,0,86903,492,0.179462,0.976183,0.098149,0.9973831185326931,0.4179313333333334,0.41860535313531366
1844,67,64.8000000000042,36.8800000000048,-822,442,496,0.17446,0.969961,0.10126,0.9907139954199697,0.41522699999999996,0.4185749537953796
1845,67,64.8200000000042,36.900000000004795,536936130,133133,493,0.176107,0.968192,0.105957,0.9897657855078645,0.41675200000000007,0.4185248250825084
1846,67,64.8400000000042,36.92000000000479,-885,547,480,0.177632,0.967338,0.105896,0.9891965914235653,0.41695533333333334,0.4184932178217823
1847,67,64.8600000000042,36.9400000000048,0,86903,459,0.177327,0.976671,0.103212,0.997989891789491,0.41907000000000005,0.418488788778878
1848,67,64.8800000000042,36.9600000000048,536936130,133133,436,0.17995,0.988688,0.07442,1.0076826386536586,0.41435266666666665,0.4184350363036305
1849,67,64.9000000000042,36.98000000000479,536936130,133133,419,0.17263,0.970144,0.100894,0.9905352577631954,0.414556,0.41839074587458763
1850,67,64.9200000000042,37.00000000000479,0,86903,417,0.172325,0.973987,0.096258,0.9937867901909343,0.41419,0.4183420264026404
1851,67,64.9400000000042,37.0200000000048,-740,460,417,0.171776,0.978684,0.093086,0.9979951750524648,0.41451533333333335,0.4182983399339935
1852,67,64.9600000000042,37.040000000004795,0,86903,407,0.177815,0.967033,0.100528,0.9883708191250894,0.41512533333333335,0.41826713531353144
1853,67,64.9800000000042,37.06000000000479,0,86903,404,0.180926,0.976305,0.093574,0.9973273103535268,0.416935,0.418259082508251
1854,67,65.0000000000042,37.0800000000048,536936130,133133,392,0.175009,0.976244,0.099735,0.9968086916966564,0.416996,0.418244788778878
1855,67,65.0200000000042,37.1000000000048,0,86903,390,0.176656,0.97112,0.098271,0.991936785373443,0.41534899999999997,0.41821559735973607
1856,67,65.0400000000042,37.120000000004794,-644,450,390,0.174216,0.974353,0.097417,0.9945878820667382,0.4153286666666667,0.4181884191419143
1857,67,65.0600000000042,37.14000000000479,536936130,133133,384,0.171776,0.973987,0.101077,0.9941701213947239,0.4156133333333334,0.4181580198019803
1858,67,65.0800000000041,37.1600000000047,0,86903,385,0.173972,0.973438,0.098454,0.9937509681726101,0.41528800000000005,0.4181260099009902
1859,67,65.1000000000041,37.180000000004696,-554,271,382,0.178425,0.974292,0.099369,0.9954670160532694,0.417362,0.418108293729373
1860,67,65.1200000000041,37.20000000000469,536936130,133133,386,0.177876,0.975634,0.099003,0.9966459588745644,0.4175043333333333,0.41810809240924096
1861,67,65.1400000000041,37.22000000000469,536936130,133133,390,0.177144,0.97661,0.0976,0.9973328676204349,0.41711799999999993,0.41811634653465346
1862,67,65.1600000000041,37.2400000000047,0,86903,384,0.174155,0.974536,0.097356,0.9947505064371669,0.41534899999999997,0.41806561386138613
1863,67,65.1800000000041,37.260000000004695,536936130,133133,380,0.177754,0.975695,0.09638,0.9964267770092291,0.4166096666666666,0.4181721122112212
1864,67,65.2000000000041,37.28000000000469,234636,0,377,0.177815,0.974292,0.095587,0.9949874120098204,0.41589800000000005,0.41814976567656764
1865,67,65.2200000000041,37.3000000000047,536936130,133133,374,0.178242,0.975024,0.095099,0.9957338153045723,0.41612166666666667,0.4181525841584159
1866,67,65.2400000000041,37.3200000000047,-572,-80,375,0.1769,0.97661,0.092903,0.9968408446231525,0.415471,0.4181312442244224
1867,67,65.2600000000041,37.34000000000469,0,86903,479,0.17446,0.976732,0.097051,0.9969255679462736,0.416081,0.41810487128712864
1868,67,65.2800000000041,37.36000000000469,0,86903,0,0.176046,0.977098,0.092842,0.9971621396162211,0.4153286666666667,0.4180708481848184
1869,67,65.3000000000041,37.3800000000047,536936130,133133,-1,0.166774,0.962153,0.114802,0.9832250310529121,0.4145763333333334,0.4180197128712871
1870,67,65.3200000000041,37.400000000004695,0,86903,53,0.179462,0.970388,0.086071,0.9905895704220795,0.4119736666666667,0.4179345544554454
1871,67,65.3400000000041,37.42000000000469,-565,427,518,0.185928,0.984174,0.05795,1.003257636880976,0.40935066666666664,0.4178087293729372
1872,67,65.3600000000041,37.4400000000047,536936130,133133,499,0.180072,0.993568,0.088755,1.0136472492109867,0.42079833333333333,0.41780732013201316
1873,67,65.3800000000041,37.4600000000047,0,86903,496,0.164029,0.982588,0.10492,1.0016950119597283,0.41717899999999997,0.4177954422442243
1874,67,65.4000000000041,37.480000000004694,-815,337,505,0.170373,0.950441,0.124684,0.9736072891397229,0.415166,0.4177612178217821
1875,67,65.4200000000041,37.50000000000469,536936130,133133,509,0.172752,0.972096,0.094184,0.9918087076528417,0.41301066666666664,0.4176700198019801
1876,67,65.4400000000041,37.5200000000047,536936130,133133,520,0.176412,0.986614,0.083021,1.0056942205168526,0.41534899999999997,0.41764324422442234
1877,67,65.4600000000041,37.540000000004696,0,86903,515,0.174582,0.969534,0.103517,0.9905507665783718,0.41587766666666665,0.4176615643564355
1878,67,65.4800000000041,37.56000000000469,536936130,133133,525,0.177571,0.974475,0.097112,0.9952706798705566,0.416386,0.4176665973597358
1879,67,65.5000000000041,37.5800000000047,536936130,133133,537,0.177998,0.981551,0.092964,1.0018822080968401,0.4175043333333333,0.41766277227722765
1880,67,65.5200000000041,37.6000000000047,0,86903,529,0.177083,0.976366,0.099369,0.9972578167184251,0.417606,0.41763539273927375
1881,67,65.5400000000041,37.620000000004694,0,0,500,0.176778,0.973865,0.101382,0.9949581948167471,0.4173416666666667,0.4176122409240923
1882,67,65.5600000000041,37.64000000000469,0,86903,460,0.171471,0.978074,0.100772,0.9980912028973103,0.41677233333333336,0.41758989438943883
1883,67,65.580000000004,37.6600000000046,0,86903,435,0.174216,0.982893,0.083326,1.0016851233701138,0.41347833333333334,0.41754338943894376
1884,67,65.600000000004,37.6800000000046,-558,323,418,0.178486,0.970327,0.099491,0.9916099022327278,0.4161013333333334,0.41752104290429026
1885,67,65.620000000004,37.70000000000459,0,86903,417,0.166225,0.982649,0.096746,1.0012939610034608,0.41520666666666667,0.41748359735973584
1886,67,65.640000000004,37.72000000000459,-704,360,415,0.163358,0.985699,0.092781,1.0034424092722012,0.413946,0.41742883828382826
1887,67,65.660000000004,37.7400000000046,536936130,133133,410,0.174033,0.976122,0.100101,0.9965549930505592,0.416752,0.4173974323432343
1888,67,65.680000000004,37.760000000004595,0,86903,398,0.17812,0.972096,0.096502,0.9929803641663817,0.41557266666666665,0.41735898019801976
1889,67,65.700000000004,37.78000000000459,-504,321,393,0.174826,0.981734,0.095709,1.001761443514872,0.41742300000000004,0.4173537458745874
1890,67,65.720000000004,37.8000000000046,536936130,133133,389,0.172569,0.97661,0.099247,0.9966930916134615,0.416142,0.4173259636963696
1891,67,65.740000000004,37.8200000000046,536936130,133133,384,0.171105,0.97478,0.100894,0.994812830969223,0.41559300000000005,0.41729395379537954
1892,67,65.760000000004,37.84000000000459,0,86903,382,0.171044,0.976549,0.099003,0.9963461212580697,0.415532,0.4172524818481848
1893,67,65.780000000004,37.86000000000459,536936130,133133,380,0.169458,0.972828,0.106262,0.9931777001080925,0.41618266666666665,0.4172267128712871
1894,67,65.800000000004,37.8800000000046,536936130,133133,385,0.16958,0.970205,0.105774,0.9905772344956247,0.4151863333333334,0.41718302640264016
1895,67,65.820000000004,37.900000000004596,0,86903,391,0.171166,0.973926,0.102236,0.9941236606821104,0.415776,0.417163900990099
1896,67,65.840000000004,37.92000000000459,-175,656,382,0.171654,0.976,0.100894,0.9961027532097279,0.41618266666666665,0.4171423597359735
1897,67,65.860000000004,37.9400000000046,0,86903,377,0.176534,0.981368,0.094977,1.0016326847247947,0.4176263333333334,0.4171322937293729
1898,67,65.880000000004,37.9600000000046,0,86903,369,0.174582,0.976671,0.099491,0.9971276628626847,0.4169146666666666,0.4171137722772276
1899,67,65.900000000004,37.980000000004594,-424,432,372,0.172203,0.980026,0.09882,0.9999351110372112,0.41701633333333327,0.41709303630363037
1900,67,65.920000000004,38.00000000000459,0,86903,373,0.173789,0.977952,0.100772,0.9983725390899932,0.4175043333333334,0.41720718481848185
1901,67,65.940000000004,38.0200000000046,-174,328,470,0.175009,0.975268,0.100345,0.9959141232706764,0.41687399999999997,0.417163900990099
